waveform	[0]		[1]	
t0	2015-03-25  12:12:47,316839		2015-03-25  12:12:47,316839	
delta t	4,000000E-5		4,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2015-03-25  12:12:47,320879	-5,000000E-1	2015-03-25  12:12:47,320879	8,061795E-2
2015-03-25  12:12:47,320919	-5,000000E-1	2015-03-25  12:12:47,320919	9,979889E-2
2015-03-25  12:12:47,320959	-5,000000E-1	2015-03-25  12:12:47,320959	1,150215E-1
2015-03-25  12:12:47,320999	-5,000000E-1	2015-03-25  12:12:47,320999	1,257878E-1
2015-03-25  12:12:47,321039	-5,000000E-1	2015-03-25  12:12:47,321039	1,317705E-1
2015-03-25  12:12:47,321079	-5,000000E-1	2015-03-25  12:12:47,321079	1,328221E-1
2015-03-25  12:12:47,321119	-5,000000E-1	2015-03-25  12:12:47,321119	1,289778E-1
2015-03-25  12:12:47,321159	-5,000000E-1	2015-03-25  12:12:47,321159	1,204516E-1
2015-03-25  12:12:47,321199	-5,000000E-1	2015-03-25  12:12:47,321199	1,076255E-1
2015-03-25  12:12:47,321239	-5,000000E-1	2015-03-25  12:12:47,321239	9,103327E-2
2015-03-25  12:12:47,321279	-5,000000E-1	2015-03-25  12:12:47,321279	7,133838E-2
2015-03-25  12:12:47,321319	-5,000000E-1	2015-03-25  12:12:47,321319	4,930806E-2
2015-03-25  12:12:47,321359	-5,000000E-1	2015-03-25  12:12:47,321359	2,578347E-2
2015-03-25  12:12:47,321399	-5,000000E-1	2015-03-25  12:12:47,321399	1,647926E-3
2015-03-25  12:12:47,321439	-5,000000E-1	2015-03-25  12:12:47,321439	-2,220614E-2
2015-03-25  12:12:47,321479	-5,000000E-1	2015-03-25  12:12:47,321479	-4,490992E-2
2015-03-25  12:12:47,321519	-5,000000E-1	2015-03-25  12:12:47,321519	-6,564971E-2
2015-03-25  12:12:47,321559	-5,000000E-1	2015-03-25  12:12:47,321559	-8,369585E-2
2015-03-25  12:12:47,321599	-5,000000E-1	2015-03-25  12:12:47,321599	-9,842816E-2
2015-03-25  12:12:47,321639	-5,000000E-1	2015-03-25  12:12:47,321639	-1,093570E-1
2015-03-25  12:12:47,321679	-5,000000E-1	2015-03-25  12:12:47,321679	-1,161393E-1
2015-03-25  12:12:47,321719	-5,000000E-1	2015-03-25  12:12:47,321719	-1,185889E-1
2015-03-25  12:12:47,321759	-5,000000E-1	2015-03-25  12:12:47,321759	-1,166808E-1
