2015-03-25	12:11
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
4841,724            -40,100            -89,430
4897,788            -40,205            -89,437
4954,502            -40,310            -89,443
5011,872            -40,414            -89,450
5069,907            -40,519            -89,457
5128,614            -40,624            -89,463
5188,000            -40,728            -89,470
5248,075            -40,833            -89,476
5308,844            -40,937            -89,483
5370,318            -41,041            -89,489
5432,503            -41,145            -89,495
5495,409            -41,249            -89,501
5559,043            -41,353            -89,507
5623,413            -41,457            -89,513
5688,529            -41,561            -89,519
5754,399            -41,664            -89,525
5821,032            -41,768            -89,530
5888,437            -41,871            -89,536
5956,621            -41,975            -89,541
6025,596            -42,078            -89,547
6095,369            -42,181            -89,552
6165,950            -42,284            -89,558
6237,348            -42,387            -89,563
6309,573            -42,490            -89,568
6382,635            -42,593            -89,573
6456,542            -42,696            -89,578
6531,306            -42,799            -89,583
6606,934            -42,902            -89,588
6683,439            -43,004            -89,593
6760,830            -43,107            -89,598
6839,116            -43,210            -89,603
6918,310            -43,312            -89,607
6998,420            -43,415            -89,612
7079,458            -43,517            -89,617
7161,434            -43,619            -89,621
7244,360            -43,721            -89,626
7328,245            -43,824            -89,630
7413,102            -43,926            -89,634
7498,942            -44,028            -89,639
7585,776            -44,130            -89,643
7673,615            -44,232            -89,647
7762,471            -44,334            -89,651
7852,356            -44,436            -89,655
7943,282            -44,538            -89,659
8035,261            -44,640            -89,663
8128,305            -44,742            -89,667
8222,426            -44,843            -89,671
8317,638            -44,945            -89,675
8413,951            -45,047            -89,679
8511,380            -45,148            -89,683
8609,938            -45,250            -89,686
8709,636            -45,352            -89,690
8810,489            -45,453            -89,694
8912,509            -45,555            -89,697
9015,711            -45,656            -89,701
9120,108            -45,757            -89,704
9225,714            -45,859            -89,708
9332,543            -45,960            -89,711
9440,609            -46,062            -89,714
9549,926            -46,163            -89,718
9660,509            -46,264            -89,721
9772,372            -46,365            -89,724
9885,531            -46,467            -89,727
10000,000            -46,568            -89,731
10115,795            -46,669            -89,734
10232,930            -46,770            -89,737
10351,422            -46,871            -89,740
10471,285            -46,972            -89,743
10592,537            -47,073            -89,746
10715,193            -47,174            -89,749
10839,269            -47,275            -89,752
10964,782            -47,376            -89,755
11091,748            -47,477            -89,757
11220,185            -47,578            -89,760
11350,108            -47,679            -89,763
11481,536            -47,780            -89,766
11614,486            -47,881            -89,768
11748,976            -47,982            -89,771
11885,022            -48,083            -89,774
12022,644            -48,184            -89,776
12161,860            -48,284            -89,779
12302,688            -48,385            -89,782
12445,146            -48,486            -89,784
12589,254            -48,587            -89,787
12735,031            -48,687            -89,789
12882,496            -48,788            -89,791
13031,668            -48,889            -89,794
13182,567            -48,989            -89,796
13335,214            -49,090            -89,799
13489,629            -49,191            -89,801
13645,831            -49,291            -89,803
13803,843            -49,392            -89,806
13963,684            -49,493            -89,808
14125,375            -49,593            -89,810
14288,940            -49,694            -89,812
14454,398            -49,794            -89,814
14621,772            -49,895            -89,816
14791,084            -49,995            -89,819
14962,357            -50,096            -89,821
15135,612            -50,197            -89,823
15310,875            -50,297            -89,825
15488,166            -50,398            -89,827
15667,511            -50,498            -89,829
15848,932            -50,598            -89,831
16032,454            -50,699            -89,833
16218,101            -50,799            -89,835
16405,898            -50,900            -89,837
16595,869            -51,000            -89,838
16788,040            -51,101            -89,840
16982,437            -51,201            -89,842
17179,084            -51,301            -89,844
17378,008            -51,402            -89,846
